#Gene_symbol	Refseq_IDs	RPKM	reads	CAST_hits	C57_hits
Sly	NM_201530	0.0	0	0	0
Rps4y2	NR_003634	717.686844804	5092	0	0
Coq10a	NM_001081040	0.0	0	0	0
Gpr85	NM_145066	0.0765235646765	2	0	0
Hltf	NM_144959|NM_009210	4.90684765111	205	37	0
Dennd5b	NM_177192	0.747195698878	64	0	0
1700007K09Rik	NM_027037	0.0	0	0	0
Klra17	NM_133203	0.0	0	0	0
Speer9-ps1	NR_001583	0.0	0	0	0
Mir290	NR_029640	0.0	0	0	0
LOC100303645	NR_028425	0.0	0	0	0
Mir291a	NR_029641	0.0	0	0	0
Mir292	NR_029642	0.0	0	0	0
Mir291b	NR_030276	0.0	0	0	0
Mir293	NR_029643	0.0	0	0	0
Mir294	NR_029644	0.0	0	0	0
Mir295	NR_029645	0.0	0	0	0
Fam178a	NM_001081225	15.0003527907	894	125	196
1500032L24Rik	NM_026914	93.155932702	470	0	0
Oscar	NM_175632	0.0	0	0	0
Defa-rs7	NM_007848	0.0	0	0	0
Defa-rs7	NM_007848	0.0	0	0	0
Pira2	NM_011089	0.0	0	0	0
Pira1	NM_011087	0.0	0	0	0
Pira7	NM_011094	0.0	0	0	0
Pira4	NM_011091	0.0	0	0	0
Pira11	NM_011088	0.0	0	0	0
Gm14548	NM_001166672	0.0	0	0	0
A430107O13Rik	NM_001081351	0.0	0	0	0
Olfr464	NM_146412	0.0	0	0	0
9430041J12Rik	NR_033568	0.0515315980454	1	0	0
D030047H15Rik	NR_033548	0.0	0	0	0
Lpar2	NM_020028	0.0199120713699	1	0	0
Ergic1	NM_026170	0.0	0	0	0
Lilra5	NM_001081239	0.0	0	0	0
D630041G03Rik	NR_028416	0.0	0	0	0
Abi3	NM_025659|NM_001163464	0.0	0	0	0
Ms4a4d	NM_025658	0.0	0	0	0
Sip1	NM_025656	0.0	0	0	0
Tmigd1	NM_025655	0.0	0	0	0
Rdm1	NM_025654	71.739239958	690	147	176
Gtf3a	NM_025652	0.933628930085	6	14	0
BC048502	NM_177631	0.0	0	0	0
Brsk1	NM_001168572|NM_001003920	0.0507618332345	1	0	0
Trub2	NM_145520|NR_027344	0.0	0	0	0
Wdr19	NM_153391	0.0	0	0	0
Tmem190	NM_030028	0.0	0	0	0
2210411K11Rik	NM_029384	0.0	0	0	0
Tmem144	NM_027495	11.746451916	238	0	0
Isoc2b	NM_026158	0.0	0	0	0
4930412F15Rik	NM_175517	0.0645484326329	1	0	0
Sbk2	NM_001146329	0.0	0	0	0
Gm1078	NM_001200041	0.0	0	0	0
Sccpdh	NM_178653	38.5116503898	655	0	0
Rasl2-9-ps	NM_009028	10.0804878956	85	1	1
Vmn1r55	NM_001166706	0.0	0	0	0
Vmn1r57	NM_001166734	0.0	0	0	0
Gm5065	NR_003622	0.0	0	0	0
Vmn1r59	NM_207543	0.0	0	0	0
Vmn2r28	NM_001081405	0.0	0	0	0
Vmn1r60	NM_001166732	0.0	0	0	0
Vmn1r61	NM_001166733	0.0	0	0	0
Vmn1r186	NM_001167567	0.0	0	0	0
Vmn1r187	NM_001167568	0.0	0	0	0
Vmn1r64	NM_207544	0.0	0	0	0
Pitpnm2	NM_011256	0.0	0	0	0
Mobkl1b	NM_145571	19.0324193452	265	0	60
Hhipl1	NM_001044380	0.0	0	0	0
Bahd1	NM_001045523	0.0	0	0	0
Farp2	NM_145519	10.1565343096	286	5	43
Olfr1336	NM_146915	0.0	0	0	0
Olfr1346	NM_146916	0.0	0	0	0
Olfr5	NM_146914	0.0	0	0	0
Olfr1347	NM_146385	0.0	0	0	0
Olfr1348	NM_146913	0.0	0	0	0
Olfr1349	NM_207136	0.0	0	0	0
Olfr1350	NM_146389	0.0	0	0	0
Apeg3	NR_023846	0.0	0	0	0
Mir3099	NR_037213	0.0	0	0	0
Crxos1	NR_038092|NM_001033638|NM_001205274|NM_001145190	3628.32219643	13692	552	1057
4930420K17Rik	NM_001081029	1.0620948723	8	0	0
Wdr90	NM_001163766	0.226977307125	12	0	8
Ankrd2	NM_020033	0.0	0	0	0
Poll	NM_020032	0.0	0	0	0
Vmn2r29	NR_003555|NM_001113468	0.0	0	0	0
Gm6710	NM_001164689	0.0	0	0	0
Vmn2r30	NM_009490	0.0	0	0	0
Vmn2r31	NM_001105062	0.0	0	0	0
Vmn2r32	NM_001105063	0.0	0	0	0
Vmn2r33	NM_001105065	0.0	0	0	0
Vmn2r34	NM_001105066	0.0	0	0	0
Vmn2r35	NM_001105067	0.0	0	0	0
Vmn2r36	NM_001105068	0.0	0	0	0
Vmn2r47	NM_001105151	0.0	0	0	0
Vmn2r46	NM_001105076	0.0	0	0	0
Vmn2r36	NM_001105068	0.0	0	0	0
Vmn2r35	NM_001105067	0.0	0	0	0
Vmn2r38	NM_001105070	0.0	0	0	0
Vmn2r39	NM_001105071	0.0	0	0	0
Vmn2r40	NM_001105072	0.0	0	0	0
Vmn2r47	NM_001105151	0.0	0	0	0
Vmn2r45	NM_001105075	0.0	0	0	0
Vmn2r44	NM_001105074	0.0	0	0	0
Vmn2r41	NM_001105073	0.0	0	0	0
2810047C21Rik1	NR_015598	12.7823660242	9	0	0
Vmn2r47	NM_001105151	0.0	0	0	0
Vmn2r46	NM_001105076	0.0	0	0	0
Vmn2r47	NM_001105151	0.0	0	0	0
Vmn2r48	NM_001105152	0.0	0	0	0
Vmn2r49	NM_001105156	0.0	0	0	0
Vmn2r50	NM_001105178	0.0	0	0	0
Vmn2r51	NM_001105179	0.0	0	0	0
Vmn2r52	NM_001105191	0.0	0	0	0
Vmn1r67	NM_134229	0.0	0	0	0
Vmn1r68	NM_001172072	0.0	0	0	0
Vmn1r70	NM_134228	0.0	0	0	0
Zscan4a	NR_033707	0.0	0	0	0
Xlr5b	NM_001111293	0.0	0	0	0
2300005B03Rik	NM_001081961	0.0	0	0	0
Vmn1r72	NM_145843	0.0	0	0	0
Vmn1r73	NM_134203	0.0	0	0	0
Vmn1r74	NM_134206	0.0	0	0	0
Vmn1r75	NM_134207	0.0	0	0	0
Vmn1r76	NM_134205	0.0	0	0	0
Vmn1r77	NM_001166731	0.0	0	0	0
Vmn1r78	NM_134208	0.0	0	0	0
Vmn1r79	NM_001166835	0.0	0	0	0
Vmn1r80	NM_134204	0.0	0	0	0
Vmn1r81	NM_134210	0.0	0	0	0
Vmn1r82	NM_134234	0.0	0	0	0
Vmn1r83	NM_134209	0.0	0	0	0
Vmn1r84	NM_134233	0.0	0	0	0
Gng7	NM_001038655|NM_010319	0.0	0	0	0
2900092C05Rik	NM_028434	0.0	0	0	0
Vmn2r53	NM_001104644	0.0	0	0	0
Vmn2r54	NM_001081449	0.0	0	0	0
Vmn2r55	NM_001104645	0.0	0	0	0
Vmn2r56	NM_001104648	0.0	0	0	0
Zscan18	NM_001017955	0.0	0	0	0
Zfp329	NM_026046	0.0	0	0	0
Rps5	NM_009095	2965.47930226	19006	12	7
Gchfr	NM_177157	0.0	0	0	0
Lrig3	NM_177152	0.0	0	0	0
Cenpt	NM_177150	60.3026692949	938	3	39
Ube2m	NM_145578|NM_001168469	86.5948219958	719	0	0
Cnga3	NM_009918	0.0	0	0	0
Vmn1r85	NM_145847	0.0	0	0	0
Vmn1r86	NM_001167536	0.0	0	0	0
Vmn1r87	NM_134227	0.0	0	0	0
Vmn1r88	NM_001167537	0.0	0	0	0
Krt34	NM_027563	0.0	0	0	0
Clec2g	NM_027562|NM_001168224|NM_001168223	0.946299463332	18	0	0
Arrdc2	NM_027560	0.0	0	0	0
Pgrmc2	NM_027558	13.2157348513	352	0	3
Usp38	NM_027554	12.7600937732	399	0	43
Klhl30	NM_027551	0.0	0	0	0
D1Ertd622e	NM_133825	0.0	0	0	0
Mmaa	NM_133823	18.2542818941	439	0	39
Kdsr	NM_027534	0.0609698927923	3	0	0
2810442N19Rik	NR_040562	0.0	0	0	0
4933439K11Rik	NR_040558	0.0	0	0	0
3200002M19Rik	NM_027532	576.335184777	1731	0	0
Bsph1	NM_001033418	0.0	0	0	0
9230107M04Rik	NM_001080942	0.0	0	0	0
Sult2a4	NM_001101534	0.0	0	0	0
Sult2a3	NM_001101586	0.0	0	0	0
Sult2a6	NM_001081325	0.0	0	0	0
Sult2a7	NM_001184981	0.0	0	0	0
Nfe2l2	NM_010902	4.67049890852	102	0	0
Cldn3	NM_009902	0.0	0	0	0
Chi3l3	NM_009892	0.0	0	0	0
Neu1	NM_010893	0.0	0	0	0
Chrd	NM_009893	0.0	0	0	0
A730098P11Rik	NR_038091	5.4974776457	177	0	0
Gltscr2	NM_133831	8.4995399988	105	0	0
Snord23	NR_028539	0.0	0	0	0
Tcf12	NM_011544	0.0	0	0	0
Zfp541	NM_001099277	0.0	0	0	0
Slc8a2	NM_148946	0.0	0	0	0
Pnck	NM_001199352|NM_001199351|NM_012040	0.0	0	0	0
A930038C07Rik	NM_172399	0.0	0	0	0
Limd2	NM_172397	0.0	0	0	0
Trak2	NM_172406	6.13836675979	337	107	0
C1qtnf4	NM_026161	0.0	0	0	0
Sae1	NM_019748	235.721657246	3883	275	172
Dennd2c	NM_177857	0.0	0	0	0
R3hdm1	NM_181750	26.2198635291	1120	0	57
Ceacam-ps1	NR_003247	0.0	0	0	0
Ceacam9	NM_011927	0.0	0	0	0
Sox21	NM_177753	0.0	0	0	0
Eme1	NM_177752	0.11252111082	2	57	26
Zfp711	NM_177747	0.0	0	0	0
Triml1	NM_177742	0.0	0	0	0
Ppp1r3b	NM_177741	0.0	0	0	0
Rgma	NM_177740	0.0	0	0	0
Zfp507	NM_177739	0.0517217907905	3	0	0
BC048671	NM_177738	0.0	0	0	0
Fam89b	NM_181452|NM_023166	0.0	0	0	0
Ccdc8	NM_001101535	0.0	0	0	0
Gm4847	NM_001164312	0.0	0	0	0
Ceacam3	NM_054059	0.0	0	0	0
Psmd4	NM_008951	441.225152094	4877	0	0
Psg-ps1	NR_002857	0.0	0	0	0
Ceacam14	NM_025957	0.0	0	0	0
Ceacam13	NM_028171|NM_027210	0.0	0	0	0
4933404M02Rik	NM_025744	0.0	0	0	0
Atp1b2	NM_013415	0.0	0	0	0
Ccdc104	NM_025740	0.294638539324	4	0	0
Psg20	NM_054058	0.0	0	0	0
Sycp1-ps1	NR_024208	2.10000557774	52	0	1
Mill2	NM_153760|NM_153761	0.0	0	0	0
Ccdc61	NM_001033314	0.0	0	0	0
Nova2	NM_001029877	0.0	0	0	0
BC125332	NM_172521	0.0	0	0	0
Arhgef19	NM_172520	0.0333978994853	1	0	0
Fbxo42	NM_172518	0.0	0	0	0
Rbbp5	NM_172517	14.9861580957	438	31	9
Dstyk	NM_172516	0.0	0	0	0
Zbbx	NM_172515	0.0463951859265	1	0	0
Mir3100	NR_037282	0.0	0	0	0
Slc47a1	NM_026183	0.0	0	0	0
Abcg8	NM_026180	0.0	0	0	0
Abhd5	NM_026179	0.0	0	0	0
Mmd	NM_026178	0.0	0	0	0
Pdcl	NM_026176	9.58731931011	241	0	70
Mir330	NR_029763	0.0	0	0	0
Hcfc1r1	NM_181821	149.779776119	1251	57	295
Wfikkn2	NM_181819	0.0	0	0	0
Tmc4	NM_181820	0.0	0	0	0
Rxfp4	NM_181817	0.0	0	0	0
Gstp2	NM_181796	696.871259787	826	37	32
Gpr141	NM_181754	0.0	0	0	0
1600027N09Rik	NM_028479	13.1759817116	140	0	0
Cxcr6	NM_030712	0.0	0	0	0
Arpc2	NM_029711	89.8627748819	1264	32	0
Erap1	NM_030711	0.0	0	0	0
Mir343	NR_030759	0.0	0	0	0
Psap	NM_011179|NM_001146123|NM_001146122|NM_001146121|NM_001146120|NM_001146124	79.996430697	1625	56	275
Mark4	NM_172279	0.0	0	0	0
Copg2	NM_017478	0.0	0	0	0
Mrgprg	NM_203492	0.0	0	0	0
Nhedc2	NM_178877	0.0	0	0	0
Gemin7	NM_027189	119.571980523	793	47	48
Hoxc10	NM_010462	0.0	0	0	0
Ubr1	NM_009461	0.0	0	0	0
Clptm1	NM_019649	4.93804389271	181	19	2
Tdrd5	NM_001134741	0.0	0	0	0
2700089E24Rik	NM_001163445	0.0	0	0	0
Zfp185	NM_009549|NM_001109043	0.0319247475572	1	0	0
Slc25a2	NM_001159275	0.0	0	0	0
Pip5k1a	NM_008847	0.669886108215	15	10	0
Psg25	NM_054060	0.0	0	0	0
3110057O12Rik	NM_026622	0.0	0	0	0
Tmem71	NM_172514	0.0	0	0	0
Vmn1r91	NM_001166736	0.0	0	0	0
Gm16442|Gm16451	NM_001167148|NM_001167149	0.0	0	0	0
Gm10666|Vmn1r93	NM_001167573|NM_207547	0.0	0	0	0
Vmn1r142|Vmn1r94	NM_001166723|NM_001166749	0.0	0	0	0
Vmn1r143|Vmn1r95	NM_001166750|NM_001167538	0.0	0	0	0
Gm6164	NM_001167153	0.0	0	0	0
Gm4498|Gm8453|Vmn1r118	NM_001166742|NM_001167150|NM_001167151	0.0	0	0	0
Gm4133|Gm4187	NM_001167158|NM_001167159	0.0	0	0	0
Vmn1r-ps79	NR_030707	0.0	0	0	0
Gm5728|Gm8660	NM_001166713|NM_001166751	0.0	0	0	0
Vmn1r100	NM_001166844	0.0	0	0	0
Vmn1r101|Vmn1r149	NM_001166836|NM_001166840	0.0	0	0	0
Gm10665|Gm10670	NM_001167160|NM_001167161	0.0	0	0	0
Vmn1r103	NM_001166737	0.0	0	0	0
Vmn1r104|Vmn1r152	NM_001166738|NM_001166752	0.0	0	0	0
Gm5726|Gm8677	NM_001167146|NM_001167147	0.0	0	0	0
Gm4141|Gm4201	NM_001167162|NM_001167163	0.0	0	0	0
Gm4541	NR_033693	0.0	0	0	0
Vmn1r107|Vmn1r110|Vmn1r130|Vmn1r137|Vmn1r155|Vmn1r165	NM_001166753|NM_001166759|NM_001166846|NM_001166848|NM_001166849|NM_001166850	0.0	0	0	0
Gm4144|Gm8693	NM_001167154|NM_001167155	0.0	0	0	0
Vmn1r109|Vmn1r157	NM_001166754|NM_001166845	0.0	0	0	0
Vmn1r107|Vmn1r110|Vmn1r130|Vmn1r137|Vmn1r155|Vmn1r165	NM_001166753|NM_001166759|NM_001166846|NM_001166848|NM_001166849|NM_001166850	0.0	0	0	0
Gm4172|Gm4179|Gm4220|Vmn1r111	NM_001166746|NM_001166839|NM_001167168|NM_001167169	0.0	0	0	0
Vmn1r112	NM_001166847	0.0	0	0	0
Vmn1r113	NM_001166716	0.0	0	0	0
Vmn1r114	NM_001166837	0.0	0	0	0
Vmn1r115	NM_001166745	0.0	0	0	0
Vmn1r116	NM_001166744	0.0	0	0	0
Vmn1r117	NM_001166743	0.0	0	0	0
Gm4498|Gm8453|Vmn1r118	NM_001166742|NM_001167150|NM_001167151	0.0	0	0	0
Vmn1r119	NM_001166708	0.0	0	0	0
Vmn1r120	NM_001166715	0.0	0	0	0
Vmn1r121	NM_001166741	0.0	0	0	0
Vmn1r122	NM_001166714	0.0	0	0	0
Vmn1r123	NM_001166707	0.0	0	0	0
Vmn1r124	NM_001166757	0.0	0	0	0
Vmn1r125	NM_001166740	0.0	0	0	0
Vmn1r126	NM_001166838	0.0	0	0	0
Gm4214	NM_001167164	0.0	0	0	0
Gm4175	NM_001167165	0.0	0	0	0
Vmn1r127	NM_001166726	0.0	0	0	0
Vmn1r128	NM_001166739	0.569599646406	1	0	0
Vmn1r129	NM_001166725	0.0	0	0	0
Gm4541	NR_033693	0.0	0	0	0
Vmn1r107|Vmn1r110|Vmn1r130|Vmn1r137|Vmn1r155|Vmn1r165	NM_001166753|NM_001166759|NM_001166846|NM_001166848|NM_001166849|NM_001166850	0.0	0	0	0
Gm4172|Gm4179|Gm4220|Vmn1r111	NM_001166746|NM_001166839|NM_001167168|NM_001167169	0.0	0	0	0
Vmn1r139	NM_001166748	0.0	0	0	0
Gm4175|Gm4214	NM_001167164|NM_001167165	0.0	0	0	0
Gm4177|Gm4216	NM_001167166|NM_001167167	0.0	0	0	0
Vmn1r135|Vmn1r163	NM_001166747|NM_001166755	0.0	0	0	0
Gm5725|Gm8720	NM_001166711|NM_001166756	0.0	0	0	0
Gm4541	NR_033693	0.0	0	0	0
Vmn1r107|Vmn1r110|Vmn1r130|Vmn1r137|Vmn1r155|Vmn1r165	NM_001166753|NM_001166759|NM_001166846|NM_001166848|NM_001166849|NM_001166850	0.0	0	0	0
Gm4172|Gm4179|Gm4220|Vmn1r111	NM_001166746|NM_001166839|NM_001167168|NM_001167169	0.0	0	0	0
Vmn1r139	NM_001166748	0.0	0	0	0
Gm16442|Gm16451	NM_001167148|NM_001167149	0.0	0	0	0
Gm10666|Vmn1r93	NM_001167573|NM_207547	0.0	0	0	0
Vmn1r142|Vmn1r94	NM_001166723|NM_001166749	0.0	0	0	0
Vmn1r143|Vmn1r95	NM_001166750|NM_001167538	0.0	0	0	0
Gm6164	NM_001167153	0.0	0	0	0
Gm4498|Gm8453|Vmn1r118	NM_001166742|NM_001167150|NM_001167151	0.0	0	0	0
Gm4133|Gm4187	NM_001167158|NM_001167159	0.0	0	0	0
Vmn1r-ps79	NR_030707	0.0	0	0	0
Gm5728|Gm8660	NM_001166713|NM_001166751	0.0	0	0	0
Vmn1r100	NM_001166844	0.0	0	0	0
Vmn1r101|Vmn1r149	NM_001166836|NM_001166840	0.0	0	0	0
Gm10665|Gm10670	NM_001167160|NM_001167161	0.0	0	0	0
Vmn1r151	NM_001166712	0.0	0	0	0
Vmn1r104|Vmn1r152	NM_001166738|NM_001166752	0.0	0	0	0
Gm5726|Gm8677	NM_001167146|NM_001167147	0.0	0	0	0
Gm4141|Gm4201	NM_001167162|NM_001167163	0.0	0	0	0
Gm4541	NR_033693	0.0	0	0	0
Vmn1r107|Vmn1r110|Vmn1r130|Vmn1r137|Vmn1r155|Vmn1r165	NM_001166753|NM_001166759|NM_001166846|NM_001166848|NM_001166849|NM_001166850	0.0	0	0	0
Gm4144|Gm8693	NM_001167154|NM_001167155	0.0	0	0	0
Vmn1r109|Vmn1r157	NM_001166754|NM_001166845	0.0	0	0	0
Vmn1r158	NM_001166841	0.0	0	0	0
Vmn1r159	NM_001166758	0.0	0	0	0
Vmn1r160	NM_001166724	0.0	0	0	0
Gm4175|Gm4214	NM_001167164|NM_001167165	0.0	0	0	0
Gm4177|Gm4216	NM_001167166|NM_001167167	0.0	0	0	0
Vmn1r135|Vmn1r163	NM_001166747|NM_001166755	0.0	0	0	0
Gm5725|Gm8720	NM_001166711|NM_001166756	0.0	0	0	0
Gm4541	NR_033693	0.0	0	0	0
Vmn1r107|Vmn1r110|Vmn1r130|Vmn1r137|Vmn1r155|Vmn1r165	NM_001166753|NM_001166759|NM_001166846|NM_001166848|NM_001166849|NM_001166850	0.0	0	0	0
Gm4172|Gm4179|Gm4220|Vmn1r111	NM_001166746|NM_001166839|NM_001167168|NM_001167169	0.0	0	0	0
Vmn1r167	NM_001101562	0.0	0	0	0
Vmn1r168	NM_001166842	0.0	0	0	0
Vmn1r169	NM_001166843	0.0	0	0	0
Vmn1r170	NM_001166722	0.0	0	0	0
Vmn1r173	NM_001166718	0.0	0	0	0
Vmn1r174	NM_207548	0.0	0	0	0
Vmn1r175	NM_001166727	0.0	0	0	0
Vmn1r176	NM_001166721	0.0	0	0	0
Vmn1r177	NM_206872	0.0	0	0	0
Vmn1r178	NM_206868	0.0	0	0	0
Vmn1r179	NM_207545	0.0	0	0	0
Vmn1r180	NM_206869	0.0	0	0	0
V1rd18	NM_207618	0.0	0	0	0
Vmn1r183	NM_203489	0.0	0	0	0
Zfp108	NM_018791	0.0	0	0	0
Accn1	NM_007384|NM_001034013	0.0	0	0	0
Fam24a	NM_183272	0.0	0	0	0
Defa20	NM_183268	0.0	0	0	0
Cadm4	NM_153112	0.0	0	0	0
Doc2g	NM_021791	0.0	0	0	0
2310033E01Rik	NM_001037143	0.0	0	0	0
Cpox	NM_007757	0.257304751383	7	0	0
Gm4598	NR_030681	0.0	0	0	0
Eddm3b	NM_203508	0.0	0	0	0
Rwdd4a	NM_203507	0.49723429045	13	0	0
Gm4763	NM_177593	0.0	0	0	0
Nphp1	NM_016902	0.0	0	0	0
Fgl1	NM_145594	0.0	0	0	0
Phtf2	NM_172992	5.95829929789	256	24	4
Ndrg4	NM_145602|NM_001195006	0.0385775840312	1	0	0
Cngb1	NM_145601	0.0	0	0	0
Nkain3	NM_172987	4.40650926844	109	0	0
Sbk1	NM_145587	0.743666960553	27	0	6
Tmem159	NM_145586	73.0236448814	910	348	31
Thumpd1	NM_145585	0.0	0	0	0
Spon1	NM_145584	0.0	0	0	0
Pgap2	NM_145583	47.5588264829	496	28	0
Bai2	NM_173071|NM_001199696	0.0	0	0	0
Speer2	NM_173069	0.0	0	0	0
Aicda	NM_009645	0.0471756283674	1	0	0
Klk1b1	NM_010645	0.0	0	0	0
Ahrr	NM_009644	0.0	0	0	0
Agtrap	NM_009642	38.0440517897	1348	148	222
Angpt1	NM_009640	0.0	0	0	0
Eri1	NM_026067	0.0	0	0	0
Sytl1	NM_031393	0.0	0	0	0
Psmc6	NM_025959	940.376934332	13110	197	133
Trappc6a	NM_025960	45.4147794742	302	0	49
Cand2	NM_025958	2.21084178847	105	0	0
Dedd2	NM_207677	0.186042349669	3	0	0
Ddx18	NM_025860	81.7398881006	566	12	187
Aagab	NM_025857	13.8653842729	319	0	42
Cir1	NM_025854	58.8903175991	159	0	0
Dsn1	NM_025853	0.596992142882	12	0	2
Rexo1	NM_025852	0.194766515478	9	0	0
Prr19	NM_001081294	0.0	0	0	0
Tmem145	NM_183311	0.0	0	0	0
Atp2a1	NM_007504	0.0	0	0	0
4732471J01Rik	NR_015569	0.0	0	0	0
Hsf4	NM_011939	0.0	0	0	0
Exosc1	NM_025644|NM_001164561	99.2980671106	1386	402	128
Esrrg	NM_011935	0.0	0	0	0
Trpc7	NM_012035	0.0	0	0	0
Gm7092	NM_001039243	0.0	0	0	0
Sbf1	NM_001170561|NM_001081030	2.18149804078	120	0	3
Hnrnpul1	NM_144922|NM_178089	0.0	0	0	0
Il1r1	NM_008362|NM_001123382	0.0	0	0	0
Tdh	NM_021480	45.0477854755	634	1	114
Cyp2b13	NM_007813	0.0	0	0	0
Vmn1r184	NM_001167540	0.0	0	0	0
Fbxo22	NM_028049	52.458046322	866	37	28
Vmn1r185	NM_134231	0.0	0	0	0
Cyp2b23	NM_001081148	0.0	0	0	0
Cyp2g1	NM_013809	0.0	0	0	0
Cyp2a22	NM_001101467	0.0	0	0	0
Nup37	NM_027191|NM_028334	71.3133990401	776	76	1
Aadacl2	NM_001128091	0.0	0	0	0
Cyp2t4	NM_001100184	0.0	0	0	0
Rbbp7	NM_009031	314.498353902	4830	0	0
Mir3101	NR_037283	0.0	0	0	0
Fam100a	NM_145359	0.0918105223448	1	0	0
Idi1	NM_145360	102.172285981	408	14	0
Zbtb7c	NM_145356	0.0	0	0	0
Rnf185	NM_145355	0.0396549181182	1	0	0
Adamts16	NM_172053	0.0	0	0	0
Tmem18	NM_172049	0.0	0	0	0
Iars	NM_172015	26.050650661	936	1	95
Srsf2	NM_011358	226.188369567	3117	0	0
Pax5	NM_008782	0.0	0	0	0
Serf1	NM_011353	0.0	0	0	0
Sertad3	NM_133210	0.0	0	0	0
Arhgap33	NM_178252	0.0	0	0	0
Dppa1	NM_178247|NM_001163358	0.487515872507	8	0	6
Fhod3	NM_175276	0.0	0	0	0
Teddm1	NM_178244	0.0	0	0	0
5830403L16Rik	NM_178243	0.0	0	0	0
Notum	NM_175263	0.0	0	0	0
Myh10	NM_175260	19.5077363515	1292	47	106
AA792892	NM_178894	0.0	0	0	0
Atp6v1g3	NM_177397	0.0	0	0	0
Gm10046	NR_033484	0.0	0	0	0
Cd9	NM_007657	2095.43714877	20452	6	3
Fcgbp	NM_001122603	0.0	0	0	0
9530053A07Rik	NM_001164655	0.0	0	0	0
Eid2b	NM_001177427	0.0	0	0	0
Sult1e1	NM_023135	0.0	0	0	0
Sftpa1	NM_023134	0.0814399732809	2	0	0
Rps19	NM_023133	1730.85355187	3641	0	0
Rce1	NM_023131	97.7970013039	1244	0	29
LOC100302567	NR_028129	0.0	0	0	0
Rab10	NM_016676	9.76118627636	286	0	0
Lrrn2	NM_010732	0.0	0	0	0
Zbtb7a	NM_010731	0.801314376959	38	0	0
Rgs18	NM_022881	0.0	0	0	0
1700028B04Rik	NR_033605	0.0	0	0	0
Il28a	NM_001024673	0.0	0	0	0
Psenen	NM_025498	218.276000463	214	0	0
Snw1	NM_025507	125.083123691	2454	249	190
Gm11545	NM_001105561	48.0166081397	1073	0	0
Mrps12	NM_011885	45.6057654182	274	171	0
Gm6537	NM_001195091	0.0	0	0	0
Scpppq1	NM_001163772	0.0	0	0	0
Rinl	NM_177158	12.8535661257	327	0	0
D2Wsu81e	NM_172660	64.8744163034	831	49	152
Slco4c1	NM_172658	0.0	0	0	0
Stradb	NM_172656	0.0	0	0	0
Lgals6	NM_010707	0.0	0	0	83
Lgals7	NM_008496	0.0	0	0	0
Lrrc32	NM_001113379	0.0	0	0	0
Mocs2	NM_001113375|NM_001113374|NM_013826	0.0	0	0	0
Mir1963	NR_035489	0.0	0	0	0
Ap3b1	NM_009680	70.9104418334	2529	100	119
Fam98c	NM_001146023	0.0	0	0	0
Fitm2	NM_173397	0.0	0	0	0
Lss	NM_146006	0.0	0	0	0
Kcnk6	NM_001033525	22.5326621915	803	148	0
Ptpn23	NM_001081043	0.0	0	0	0
Blnk	NM_008528	0.0	0	0	0
Prkcq	NM_008859	0.0	0	0	0
Mybbp1a	NM_016776	83.5471196024	2996	5	47
Dnajc5	NM_016775	9.81415252069	318	0	13
Atp5b	NM_016774	987.722701662	16024	204	271
Olfr59	NM_011002	0.0	0	0	0
Itih1	NM_008406	0.0	0	0	0
Mir1964	NR_035490	0.0	0	0	0
Plekha2	NM_031257	0.0	0	0	0
Plekha3	NM_031256	0.0	0	0	0
Trem2	NM_031254	0.0	0	0	0
Il23a	NM_031252	0.0	0	0	0
Zfp382	NM_001081007	0.0	0	0	0
Ptch2	NM_008958	0.0	0	0	0
Ptpn1	NM_011201	10.4587064732	391	0	0
Ptp4a1	NM_011200	40.3174605881	469	0	58
Psme2	NM_011190|NM_001029855	0.0	0	0	0
Psme1	NM_011189	5.07471602316	37	10	0
Trp53inp2	NM_178111	0.0	0	0	0
Sdhaf1	NM_001033140	0.0	0	0	0
D16Ertd472e	NM_025967	0.0	0	0	0
Cmtm5	NM_026066	0.0	0	0	0
Serpinb12	NM_027971|NM_001199213	0.0	0	0	0
Asna1	NM_019652	106.097544267	1168	124	0
1700023E05Rik	NM_027970	0.0	0	0	0
Nphs1as	NR_004443	0.0	0	0	0
Gm1082	NR_036630	0.0	0	0	0
Prdm8	NM_029947	0.0	0	0	0
Tagap	NM_145968	0.0	0	0	0
Slc25a41	NM_175333	0.0	0	0	0
Med24	NM_011869	16.2105381717	490	0	105
Arl2	NM_019722	139.407940979	1060	65	150
Lime1	NM_023684	0.0	0	0	0
Ssbp3	NM_023672|NM_198438	7.4668323839	206	0	39
Igf2bp3	NM_023670	7.75334046501	194	0	0
Slc1a6	NM_009200	0.0	0	0	0
Fcgrt	NM_010189	0.0	0	0	0
Vps4b	NM_009190	1.0394836214	28	0	3
4930479M11Rik	NR_027848|NR_027849	0.0	0	0	0
Kcnq2	NM_001006674|NM_001006669|NM_001006668|NM_001003825|NM_001003824|NM_010611|NM_001006675|NM_001006677|NM_001006676|NM_001006679|NM_001006680|NM_001006678	0.0470461699486	1	0	0
Kcnma1	NM_010610	0.0	0	0	0
Txnrd2	NM_013711	0.0	0	0	0
Mastl	NM_025979	0.0	0	0	0
Chit1	NM_027979	0.0	0	0	0
Krtdap	NM_001033131	0.0	0	0	0
Atp10b	NM_176999	0.0	0	0	0
Efhb	NM_172497	0.0	0	0	0
